,x,y,z
5175,821.0,394.8,37.0
5176,830.3571428571429,372.5,28.928571428571427
5177,831.551724137931,366.82758620689657,28.448275862068964
5178,765.8333333333334,316.1111111111111,82.58333333333333
5179,767.2571428571429,307.22857142857146,81.54285714285714
5180,780.08,391.44,71.36
5181,769.0,230.0,81.0
5182,776.0869565217391,320.2173913043478,74.3913043478261
5183,777.1333333333333,309.06666666666666,73.33333333333333
5184,783.5,346.5357142857143,68.53571428571429
5185,783.75,333.25,67.66666666666667
5186,788.4545454545455,385.3636363636364,64.31818181818181
5187,790.24,386.64,62.88
5188,787.5,333.3636363636364,64.63636363636364
5189,779.1818181818181,218.9090909090909,70.9090909090909
5190,787.5,281.96666666666664,64.33333333333333
5191,793.5,302.44444444444446,59.388888888888886
5192,795.1818181818181,285.95454545454544,57.77272727272727
5193,796.578947368421,270.8421052631579,56.36842105263158
5194,815.88,398.28,41.36
5195,810.9310344827586,287.62068965517244,44.0
5196,817.8181818181819,359.1212121212121,38.696969696969695
5197,816.25,315.75,41.5
5198,815.7368421052631,324.0,40.578947368421055
5199,818.0,306.6818181818182,38.36363636363637
5200,813.3214285714286,221.78571428571428,42.357142857142854
5201,819.7027027027027,302.1081081081081,36.54054054054054
5202,828.6206896551724,332.41379310344826,29.482758620689655
5203,777.2666666666667,366.0,72.6
5204,777.6666666666666,316.0,73.0
5205,779.5862068965517,289.9310344827586,70.58620689655173
5206,780.6896551724138,295.2413793103448,70.10344827586206
5207,783.7777777777778,321.25925925925924,67.44444444444444
5208,793.0,413.0,61.0
5209,789.9090909090909,322.8181818181818,62.45454545454545
5210,790.0,310.0,62.666666666666664
5211,797.1818181818181,361.030303030303,55.96969696969697
5212,797.2105263157895,347.10526315789474,56.578947368421055
5213,794.0,307.5,58.208333333333336
5214,799.8269230769231,352.28846153846155,53.88461538461539
5215,796.4090909090909,307.77272727272725,56.5
5216,804.12,332.24,49.76
5217,805.6666666666666,293.3030303030303,48.54545454545455
5218,812.24,324.68,43.36
5219,813.2272727272727,302.77272727272725,42.27272727272727
5220,823.25,315.125,34.5
5221,819.1666666666666,231.9,36.5
5222,822.9166666666666,262.8333333333333,34.666666666666664
5223,827.0,314.5,31.0
5224,776.1578947368421,297.2894736842105,73.42105263157895
5225,787.0,308.0,65.0
5226,791.8181818181819,334.90909090909093,61.09090909090909
5227,797.2,351.85,56.25
5228,792.2222222222222,286.55555555555554,59.44444444444444
5229,795.6875,324.375,56.75
5230,806.75,407.32142857142856,47.57142857142857
5231,806.8235294117648,331.4117647058824,47.23529411764706
5232,803.3125,277.3541666666667,49.145833333333336
5233,815.0,404.7142857142857,41.57142857142857
5234,809.1666666666666,289.22222222222223,45.111111111111114
5235,814.5,223.38888888888889,40.111111111111114
5236,825.2857142857143,256.57142857142856,32.0
5237,772.8461538461538,313.1923076923077,76.3076923076923
5238,775.5348837209302,329.3255813953488,73.48837209302326
5239,778.0333333333333,318.6,71.53333333333333
5240,777.8888888888889,302.55555555555554,71.81481481481481
5241,774.421052631579,230.52631578947367,74.21052631578948
5242,781.7941176470588,327.88235294117646,68.5
5243,788.25,412.25,63.25
5244,787.1724137931035,304.2413793103448,63.6551724137931
5245,781.1538461538462,218.0,68.76923076923077
5246,786.8,289.06666666666666,63.93333333333333
5247,787.925925925926,294.7037037037037,62.96296296296296
5248,796.0909090909091,332.5,56.72727272727273
5249,790.6904761904761,259.8809523809524,60.142857142857146
5250,793.2666666666667,262.9111111111111,57.71111111111111
5251,799.8235294117648,361.7843137254902,52.470588235294116
5252,799.5217391304348,296.7826086956522,53.47826086956522
5253,796.8723404255319,271.63829787234044,54.191489361702125
5254,810.8666666666667,412.46666666666664,44.53333333333333
5255,805.0,308.0,50.0
5256,814.0,413.0,43.0
5257,812.6666666666666,400.7142857142857,43.142857142857146
5258,808.0,303.5,46.5
5259,817.6666666666666,391.06060606060606,38.484848484848484
5260,807.5,213.0,46.0
5261,824.9032258064516,353.5806451612903,32.29032258064516
5262,830.1578947368421,336.89473684210526,27.789473684210527
5263,823.8571428571429,244.85714285714286,32.0
5264,827.6315789473684,267.7368421052632,29.263157894736842
5265,770.0,304.43589743589746,77.71794871794872
5266,774.5454545454545,312.8636363636364,74.0909090909091
5267,777.8148148148148,332.1111111111111,71.22222222222223
5268,797.6818181818181,345.8636363636364,54.68181818181818
5269,805.2,408.4,49.2
5270,795.9565217391304,285.8478260869565,55.52173913043478
5271,808.7333333333333,330.8,45.733333333333334
5272,810.8571428571429,317.0,43.42857142857143
5273,810.7083333333334,282.2083333333333,42.520833333333336
5274,813.5853658536586,285.7317073170732,40.31707317073171
5275,823.9090909090909,391.3636363636364,34.0
5276,820.4444444444445,320.05555555555554,35.111111111111114
5277,825.5666666666667,377.96666666666664,31.466666666666665
5278,830.44,344.76,27.24
5279,828.75,274.6666666666667,28.166666666666668
5280,762.1612903225806,317.51612903225805,84.25806451612904
5281,772.90625,323.21875,75.53125
5282,771.0,229.5,78.0
5283,782.5,307.5625,67.1875
5284,784.8461538461538,321.3076923076923,65.26923076923077
5285,783.55,303.65,65.85
5286,786.060606060606,338.45454545454544,63.63636363636363
5287,792.3513513513514,373.2162162162162,58.351351351351354
5288,789.1481481481482,306.6296296296296,61.55555555555556
5289,789.04,290.36,61.76
5290,796.9565217391304,327.6521739130435,55.0
5291,803.3846153846154,398.5128205128205,49.256410256410255
5292,789.9512195121952,228.09756097560975,58.8780487804878
5293,801.75,371.9791666666667,50.208333333333336
5294,800.25,331.2142857142857,52.142857142857146
5295,792.6046511627907,223.46511627906978,57.58139534883721
5296,797.7741935483871,288.61290322580646,53.45161290322581
5297,820.0,401.6666666666667,36.53333333333333
5298,817.304347826087,335.54347826086956,37.369565217391305
5299,822.15625,385.375,34.40625
5300,824.4333333333333,383.1,32.5
5301,762.6363636363636,311.969696969697,83.54545454545455
5302,781.4782608695652,317.3478260869565,67.56521739130434
5303,783.0,326.3181818181818,66.63636363636364
5304,781.45,301.05,67.7
5305,784.03125,294.3125,65.4375
5306,786.1578947368421,328.05263157894734,63.28947368421053
5307,788.48,346.64,61.76
5308,790.8181818181819,329.6666666666667,59.90909090909091
5309,794.5,302.5,57.2
5310,794.3793103448276,291.41379310344826,56.55172413793103
5311,795.1296296296297,251.27777777777777,54.96296296296296
5312,803.0833333333334,320.8333333333333,50.0
5313,802.1923076923077,289.46153846153845,49.65384615384615
5314,805.0,319.75,48.125
5315,804.0666666666667,286.8222222222222,47.51111111111111
5316,808.7037037037037,322.77777777777777,44.55555555555556
5317,801.0,214.1818181818182,50.45454545454545
5318,811.4,333.7,42.9
5319,808.8571428571429,306.2857142857143,43.785714285714285
5320,822.4545454545455,295.45454545454544,33.36363636363637
5321,818.3076923076923,247.10256410256412,35.53846153846154
5322,822.6176470588235,275.4117647058824,32.470588235294116
5323,779.0,321.42105263157896,69.57894736842105
5324,772.5833333333334,224.58333333333334,74.0
5325,782.3703703703703,339.6296296296296,66.66666666666667
5326,776.0,228.11111111111111,72.33333333333333
5327,781.3611111111111,288.19444444444446,66.75
5328,787.28,333.48,62.16
5329,787.4375,318.875,62.53125
5330,788.3333333333334,339.8666666666667,61.43333333333333
5331,791.5333333333333,354.6666666666667,59.06666666666667
5332,788.5454545454545,299.09090909090907,61.18181818181818
5333,791.8,341.0,59.0
5334,791.939393939394,325.45454545454544,58.45454545454545
5335,787.7407407407408,274.8888888888889,61.2962962962963
5336,789.1071428571429,281.67857142857144,60.357142857142854
5337,795.9545454545455,339.04545454545456,55.04545454545455
5338,798.6923076923077,342.2692307692308,53.11538461538461
5339,800.68,357.2,51.48
5340,799.0833333333334,338.1666666666667,52.458333333333336
5341,797.7272727272727,301.8787878787879,53.36363636363637
5342,797.6666666666666,306.6666666666667,53.0
5343,799.5416666666666,292.0,51.708333333333336
5344,795.1428571428571,211.14285714285714,55.0
5345,805.15,298.35,47.5
5346,809.0769230769231,338.0769230769231,43.84615384615385
5347,815.4761904761905,404.8095238095238,39.285714285714285
5348,809.0666666666667,301.6666666666667,43.86666666666667
5349,817.0645161290323,368.48387096774195,37.58064516129032
5350,815.3333333333334,300.72222222222223,38.666666666666664
5351,809.0357142857143,218.92857142857142,43.07142857142857
5352,813.75,238.0,39.375
5353,829.7,354.7,27.6
5354,822.6111111111111,269.47222222222223,31.444444444444443
5355,823.2777777777778,252.0,31.61111111111111
5356,775.7916666666666,307.0,71.45833333333333
5357,775.2142857142857,290.64285714285717,71.92857142857143
5358,780.52,312.0,67.72
5359,784.6818181818181,299.0,64.27272727272727
5360,787.8181818181819,327.3636363636364,61.63636363636363
5361,802.1666666666666,412.1111111111111,50.0
5362,793.0,281.5,57.0
5363,797.64,327.64,53.2
5364,794.0540540540541,265.8918918918919,55.16216216216216
5365,794.6136363636364,229.47727272727272,54.43181818181818
5366,803.0377358490566,272.52830188679246,47.264150943396224
5367,817.4444444444445,320.94444444444446,36.833333333333336
5368,811.0967741935484,227.4516129032258,41.354838709677416
5369,813.6875,228.53125,38.9375
5370,823.9354838709677,319.93548387096774,30.70967741935484
5371,829.8571428571429,354.7142857142857,27.0
5372,827.0,290.375,28.416666666666668
5373,827.060606060606,283.030303030303,28.21212121212121
5374,771.3823529411765,301.20588235294116,74.88235294117646
5375,790.4,359.44,59.4
5376,793.5,342.875,57.0
5377,794.9333333333333,298.6333333333333,54.766666666666666
5378,796.0,319.0,54.0
5379,793.7234042553191,280.63829787234044,54.8936170212766
5380,800.6944444444445,336.1388888888889,50.52777777777778
5381,799.7777777777778,304.85185185185185,51.370370370370374
5382,796.4375,266.6666666666667,52.833333333333336
5383,802.2857142857143,220.78571428571428,48.5
5384,802.8461538461538,216.07692307692307,48.07692307692308
5385,812.4878048780488,342.4146341463415,40.390243902439025
5386,811.3333333333334,315.93333333333334,41.46666666666667
5387,812.4736842105264,303.2631578947368,40.05263157894737
5388,822.0,292.0571428571429,31.571428571428573
5389,767.0,233.0,79.0
5390,781.4,396.9,67.5
5391,775.3333333333334,326.6666666666667,71.77777777777777
5392,777.5,337.53125,69.5
5393,778.7857142857143,333.2142857142857,68.60714285714286
5394,776.125,286.78125,70.59375
5395,778.0571428571428,304.54285714285714,68.51428571428572
5396,782.96875,325.75,64.6875
5397,782.9,285.1,64.73333333333333
5398,779.4545454545455,216.45454545454547,67.0909090909091
5399,792.7307692307693,369.7692307692308,56.69230769230769
5400,792.5555555555555,350.2962962962963,57.55555555555556
5401,789.0370370370371,304.5925925925926,59.666666666666664
5402,789.6666666666666,295.48148148148147,59.666666666666664
5403,789.0,278.14814814814815,59.2962962962963
5404,796.047619047619,366.3095238095238,53.476190476190474
5405,795.9642857142857,333.0,53.714285714285715
5406,805.0454545454545,402.6363636363636,46.54545454545455
5407,800.7368421052631,325.5263157894737,50.526315789473685
5408,792.1739130434783,226.2608695652174,56.0
5409,804.9565217391304,335.30434782608694,46.30434782608695
5410,805.6875,297.625,45.1875
5411,823.0454545454545,359.1363636363636,31.40909090909091
5412,820.6666666666666,328.8,32.766666666666666
5413,814.64,234.96,37.48
5414,817.8571428571429,235.57142857142858,35.42857142857143
5415,819.5,239.6,34.0
5416,768.5909090909091,315.5,76.77272727272727
5417,768.6176470588235,308.8529411764706,76.41176470588235
5418,777.0,405.75,71.0
5419,777.5,299.5,69.5
5420,779.0882352941177,275.05882352941177,67.32352941176471
5421,792.6923076923077,365.35897435897436,55.64102564102564
5422,794.9655172413793,216.3448275862069,53.55172413793103
5423,804.7391304347826,322.7391304347826,46.43478260869565
5424,808.952380952381,330.04761904761904,42.476190476190474
5425,803.8163265306123,255.08163265306123,45.48979591836735
5426,804.7222222222222,218.83333333333334,46.22222222222222
5427,817.9473684210526,397.05263157894734,35.526315789473685
5428,808.0,229.04347826086956,43.21739130434783
5429,818.1111111111111,316.3333333333333,35.22222222222222
5430,782.4736842105264,336.10526315789474,65.0
5431,789.0,350.0,60.5
5432,788.7692307692307,345.2307692307692,60.0
5433,788.8260869565217,335.95652173913044,59.69565217391305
5434,784.68,277.72,62.76
5435,787.3461538461538,322.7692307692308,60.53846153846154
5436,785.3181818181819,283.27272727272725,62.22727272727273
5437,791.8518518518518,335.037037037037,56.81481481481482
5438,790.1153846153846,289.61538461538464,58.34615384615385
5439,790.04,294.4,57.76
5440,806.4324324324324,402.2972972972973,44.62162162162162
5441,801.0,304.6666666666667,49.0
5442,802.5833333333334,301.8333333333333,47.458333333333336
5443,806.8571428571429,327.9047619047619,44.57142857142857
5444,805.9,319.6,44.4
5445,805.5384615384615,220.69230769230768,44.57692307692308
5446,820.9629629629629,302.81481481481484,31.814814814814813
5447,824.8611111111111,363.80555555555554,28.583333333333332
5448,825.8823529411765,326.3529411764706,27.705882352941178
5449,828.4705882352941,349.70588235294116,26.352941176470587
5450,828.0625,330.0625,26.3125
5451,824.0,280.0,28.0
5452,771.0,318.38709677419354,74.06451612903226
5453,773.2222222222222,321.18518518518516,72.44444444444444
5454,778.5,392.35714285714283,68.57142857142857
5455,775.0769230769231,312.0,70.23076923076923
5456,778.0689655172414,293.1034482758621,68.3103448275862
5457,780.2333333333333,296.93333333333334,66.43333333333334
5458,783.7037037037037,332.6296296296296,63.55555555555556
5459,784.5333333333333,343.3666666666667,62.6
5460,784.5909090909091,302.22727272727275,62.59090909090909
5461,784.3333333333334,271.7878787878788,62.03030303030303
5462,791.5384615384615,297.5769230769231,56.53846153846154
5463,793.7575757575758,304.93939393939394,54.57575757575758
5464,796.4193548387096,322.0967741935484,52.41935483870968
5465,790.5,218.5,57.0
5466,811.0,410.55555555555554,41.22222222222222
5467,803.9285714285714,305.64285714285717,46.0
5468,812.5,407.8333333333333,40.0
5469,804.7234042553191,275.9574468085106,44.57446808510638
5470,816.9459459459459,332.1621621621622,34.7027027027027
5471,817.8055555555555,290.69444444444446,34.138888888888886
5472,818.5,279.62,33.28
5473,824.5625,321.5625,28.4375
5474,820.0,259.0,32.9
5475,773.0714285714286,221.85714285714286,72.0
5476,785.2,310.3,62.0
5477,790.75,343.0,58.0
5478,788.75,331.375,58.0
5479,786.88,287.88,60.36
5480,791.8076923076923,329.65384615384613,56.38461538461539
5481,789.7,301.7,58.1
5482,793.6923076923077,361.05128205128204,53.84615384615385
5483,792.5,310.0,57.0
5484,790.9574468085107,276.06382978723406,55.702127659574465
5485,796.2,258.77777777777777,51.24444444444445
5486,808.5454545454545,413.3636363636364,42.90909090909091
5487,806.5238095238095,343.6904761904762,43.714285714285715
5488,802.448275862069,263.4655172413793,46.08620689655172
5489,806.3636363636364,293.3181818181818,43.63636363636363
5490,816.8666666666667,306.4,35.4
5491,821.7073170731708,336.780487804878,30.585365853658537
5492,826.0,314.0,29.0
5493,822.5,248.2,30.0
5494,770.5769230769231,307.2692307692308,73.6923076923077
5495,779.1764705882352,322.05882352941177,67.23529411764706
5496,778.8695652173913,330.2173913043478,66.82608695652173
5497,775.875,218.125,69.125
5498,777.5,222.16666666666666,67.83333333333333
5499,785.4444444444445,294.4074074074074,60.74074074074074
5500,785.5,256.5,61.0
5501,797.5128205128206,372.8974358974359,50.76923076923077
5502,800.1176470588235,322.52941176470586,47.76470588235294
5503,808.5238095238095,403.2857142857143,42.285714285714285
5504,806.0,309.0,45.0
5505,814.48,400.76,37.6
5506,808.75,297.5,42.375
5507,807.6969696969697,288.3030303030303,42.09090909090909
5508,821.8409090909091,328.27272727272725,30.136363636363637
5509,822.9642857142857,274.35714285714283,29.142857142857142
5510,769.4347826086956,312.7826086956522,74.78260869565217
5511,771.9230769230769,311.34615384615387,71.84615384615384
5512,774.025641025641,322.94871794871796,70.46153846153847
5513,772.8148148148148,298.962962962963,71.55555555555556
5514,775.0909090909091,329.2121212121212,69.72727272727273
5515,779.7391304347826,358.5652173913044,65.73913043478261
5516,783.65625,289.03125,62.28125
5517,790.2592592592592,305.2962962962963,56.55555555555556
5518,788.8095238095239,282.42857142857144,57.57142857142857
5519,798.3157894736842,330.0,50.421052631578945
5520,798.8947368421053,299.57894736842104,49.89473684210526
5521,807.7857142857143,320.85714285714283,42.0
5522,812.4285714285714,288.14285714285717,37.92857142857143
5523,810.15,257.375,38.725
5524,825.7931034482758,340.2758620689655,26.586206896551722
5525,770.6111111111111,302.05555555555554,72.77777777777777
5526,774.0,295.24,70.28
5527,786.6666666666666,259.25,59.666666666666664
5528,794.6666666666666,356.5238095238095,51.833333333333336
5529,801.4444444444445,411.0,47.833333333333336
5530,790.7222222222222,216.94444444444446,55.27777777777778
5531,791.5757575757576,222.15151515151516,54.333333333333336
5532,802.4375,364.25,45.6875
5533,803.0,309.0,44.0
5534,802.6666666666666,214.22222222222223,46.0
5535,811.8571428571429,321.07142857142856,38.785714285714285
5536,812.0,297.77777777777777,38.0
5537,820.0,392.2,32.0
5538,780.3333333333334,400.0,65.0
5539,768.3333333333334,226.16666666666666,74.83333333333333
5540,774.08,290.56,69.48
5541,786.4642857142857,352.5,59.5
5542,782.483870967742,295.9032258064516,62.516129032258064
5543,787.1612903225806,341.06451612903226,58.903225806451616
5544,791.3809523809524,388.6666666666667,55.714285714285715
5545,790.92,346.64,55.88
5546,796.5,367.6666666666667,51.333333333333336
5547,791.6578947368421,292.2631578947368,54.421052631578945
5548,797.4285714285714,322.3333333333333,50.04761904761905
5549,798.7692307692307,293.53846153846155,48.53846153846154
5550,793.2173913043479,223.2173913043478,52.26086956521739
5551,803.5,315.0,46.0
5552,809.75,403.0625,40.3125
5553,799.6428571428571,225.42857142857142,47.607142857142854
5554,808.7727272727273,326.8636363636364,40.5
5555,807.15,302.55,41.6
5556,812.2307692307693,346.53846153846155,38.23076923076923
5557,804.85,223.75,42.95
5558,807.32,223.44,41.16
5559,814.0,301.4166666666667,36.25
5560,817.5454545454545,318.0,33.09090909090909
5561,824.4347826086956,371.9130434782609,27.695652173913043
5562,822.3333333333334,294.0,29.0
5563,772.8,317.1333333333333,70.13333333333334
5564,785.0,411.5,63.0
5565,779.0,308.7142857142857,66.14285714285714
5566,785.4166666666666,331.75,60.333333333333336
5567,784.5555555555555,318.55555555555554,61.111111111111114
5568,784.7096774193549,307.19354838709677,60.54838709677419
5569,789.4827586206897,340.6551724137931,56.55172413793103
5570,787.6666666666666,308.1666666666667,58.22222222222222
5571,786.48,285.28,58.6
5572,790.8235294117648,320.6470588235294,55.64705882352941
5573,793.6,338.8,53.08
5574,795.6551724137931,333.6551724137931,51.03448275862069
5575,793.3529411764706,271.5882352941176,51.705882352941174
5576,799.35,326.8,48.25
5577,804.0,333.9047619047619,44.23809523809524
5578,806.1923076923077,334.7307692307692,42.42307692307692
5579,799.1666666666666,213.66666666666666,48.333333333333336
5580,803.6666666666666,214.94444444444446,43.666666666666664
5581,811.8,306.0,37.35
5582,817.0,324.0,34.0
5583,821.3448275862069,372.9655172413793,30.275862068965516
5584,822.2083333333334,286.4583333333333,28.541666666666668
5585,774.6666666666666,395.1666666666667,69.16666666666667
5586,779.125,340.59375,64.625
5587,779.7,295.7,64.4
5588,786.5652173913044,326.0869565217391,58.73913043478261
5589,787.8333333333334,347.625,57.708333333333336
5590,785.6428571428571,299.75,59.464285714285715
5591,789.0526315789474,325.36842105263156,56.73684210526316
5592,786.8695652173913,262.9130434782609,57.47826086956522
5593,800.5652173913044,404.5217391304348,47.56521739130435
5594,793.6818181818181,295.0,52.5
5595,798.0,317.0,50.0
5596,799.7674418604652,359.1162790697674,47.2093023255814
5597,796.1,297.3,51.0
5598,800.0,296.5625,47.3125
5599,796.7142857142857,249.11904761904762,48.666666666666664
5600,807.1219512195122,372.7317073170732,41.41463414634146
5601,809.1842105263158,283.63157894736844,38.86842105263158
5602,814.84,349.64,34.38
5603,818.4782608695652,382.2608695652174,32.43478260869565
5604,809.7142857142857,233.14285714285714,38.42857142857143
5605,819.25,262.9166666666667,30.708333333333332
5606,777.7096774193549,337.0967741935484,66.38709677419355
5607,773.0,226.66666666666666,70.0
5608,782.6315789473684,348.5263157894737,61.578947368421055
5609,781.0,308.6,63.9
5610,779.9642857142857,301.82142857142856,63.392857142857146
5611,787.2941176470588,335.70588235294116,58.0
5612,783.2777777777778,278.55555555555554,60.833333333333336
5613,790.2068965517242,336.7241379310345,54.793103448275865
5614,791.7407407407408,323.6296296296296,53.629629629629626
5615,796.5,308.0,50.0
5616,802.8545454545455,347.94545454545454,44.054545454545455
5617,794.258064516129,220.41935483870967,50.58064516129032
5618,804.8,356.68,42.5
5619,810.3404255319149,351.4255319148936,37.723404255319146
5620,815.0,401.3157894736842,35.21052631578947
5621,807.7777777777778,299.1666666666667,40.166666666666664
5622,813.6153846153846,289.2307692307692,36.0
5623,821.2,388.4,30.0
5624,809.1428571428571,226.28571428571428,38.607142857142854
5625,816.0,305.625,33.0
5626,821.2083333333334,267.1666666666667,28.458333333333332
5627,772.0,403.625,72.0
5628,776.3448275862069,318.37931034482756,66.48275862068965
5629,778.15,325.3,65.6
5630,776.9333333333333,290.23333333333335,65.76666666666667
5631,782.1538461538462,337.65384615384613,62.38461538461539
5632,785.36,291.72,58.6
5633,794.4444444444445,303.6111111111111,51.111111111111114
5634,799.0454545454545,306.22727272727275,46.86363636363637
5635,811.2666666666667,407.3333333333333,38.0
5636,810.3823529411765,389.7352941176471,38.3235294117647
5637,817.0434782608696,388.1304347826087,32.56521739130435
5638,813.8717948717949,266.64102564102564,34.43589743589744
5639,817.5833333333334,287.5,31.75
5640,824.25,345.75,26.75
5641,816.4444444444445,240.94444444444446,32.05555555555556
5642,776.6666666666666,300.8333333333333,67.0
5643,777.8,304.95,65.05
5644,781.5652173913044,328.5217391304348,61.78260869565217
5645,779.0882352941177,289.7647058823529,63.529411764705884
5646,776.3571428571429,220.42857142857142,65.35714285714286
5647,784.8,318.4,59.0
5648,784.1052631578947,275.36842105263156,59.473684210526315
5649,787.52,287.68,56.56
5650,790.3214285714286,330.5,54.392857142857146
5651,794.9473684210526,291.8421052631579,50.473684210526315
5652,803.5909090909091,301.54545454545456,43.54545454545455
5653,816.1,398.25,33.4
5654,812.9444444444445,320.3888888888889,35.611111111111114
5655,812.9565217391304,298.8695652173913,34.608695652173914
5656,818.8857142857142,342.42857142857144,30.057142857142857
5657,814.4615384615385,249.84615384615384,34.0
5658,813.85,238.85,33.95
5659,773.9714285714285,333.8285714285714,68.37142857142857
5660,773.4,321.6,68.75
5661,780.2,317.8,62.2
5662,775.0,216.0,66.66666666666667
5663,781.952380952381,301.23809523809524,60.857142857142854
5664,782.9444444444445,283.8888888888889,59.833333333333336
5665,789.7692307692307,299.46153846153845,54.56410256410256
5666,804.6111111111111,407.5,42.94444444444444
5667,804.3333333333334,307.0833333333333,42.083333333333336
5668,799.75,219.0,45.53125
5669,807.0,319.47058823529414,40.0
5670,805.625,281.7916666666667,41.041666666666664
5671,817.5714285714286,313.14285714285717,31.0
5672,824.5,366.0,26.0
5673,756.75,234.75,82.0
5674,772.5,301.95454545454544,68.9090909090909
5675,774.6571428571428,311.22857142857146,66.54285714285714
5676,774.8461538461538,295.3076923076923,66.92307692307692
5677,779.0967741935484,322.16129032258067,63.354838709677416
5678,783.7916666666666,348.375,59.5
5679,782.952380952381,326.1904761904762,60.19047619047619
5680,779.8928571428571,280.67857142857144,62.57142857142857
5681,798.0,410.0,49.0
5682,789.6,318.8,54.05
5683,796.4772727272727,356.3863636363636,48.36363636363637
5684,797.1363636363636,333.1363636363636,48.40909090909091
5685,807.0,412.2,41.0
5686,805.1052631578947,324.8421052631579,41.68421052631579
5687,805.4137931034483,337.0689655172414,40.58620689655172
5688,805.125,341.8333333333333,40.541666666666664
5689,799.2,235.28571428571428,45.48571428571429
5690,802.5714285714286,219.28571428571428,42.857142857142854
5691,811.7380952380952,335.1666666666667,35.166666666666664
5692,813.0,272.0,33.833333333333336
5693,819.25,322.625,29.25
5694,770.2352941176471,307.4117647058824,70.6470588235294
5695,772.5217391304348,296.30434782608694,68.17391304347827
5696,776.1153846153846,298.5,65.0
5697,772.0,218.66666666666666,69.33333333333333
5698,774.0666666666667,254.66666666666666,65.73333333333333
5699,783.1851851851852,337.0740740740741,59.55555555555556
5700,778.25,248.5,63.083333333333336
5701,783.0952380952381,311.4761904761905,59.095238095238095
5702,783.45,304.25,59.0
5703,785.6428571428571,321.57142857142856,57.357142857142854
5704,786.6666666666666,330.76666666666665,56.53333333333333
5705,786.6451612903226,300.93548387096774,56.41935483870968
5706,799.75,325.5,45.75
5707,798.9090909090909,319.54545454545456,45.90909090909091
5708,808.3913043478261,324.39130434782606,38.34782608695652
5709,805.0408163265306,266.40816326530614,39.755102040816325
5710,809.1666666666666,302.3333333333333,37.75
5711,819.375,380.0416666666667,29.291666666666668
5712,810.4,229.0,37.0
5713,820.6666666666666,367.48148148148147,27.814814814814813
5714,811.3333333333334,234.33333333333334,35.0
5715,822.7,351.9,26.5
5716,823.1612903225806,333.83870967741933,25.580645161290324
5717,773.027027027027,327.05405405405406,67.45945945945945
5718,773.7368421052631,305.36842105263156,67.15789473684211
5719,777.4117647058823,335.6470588235294,63.8235294117647
5720,770.25,220.25,71.0
5721,779.5769230769231,344.15384615384613,62.23076923076923
5722,784.1724137931035,280.1034482758621,58.3448275862069
5723,792.09375,326.8125,51.59375
5724,794.6538461538462,327.96153846153845,49.61538461538461
5725,796.8571428571429,300.42857142857144,47.785714285714285
5726,791.0666666666667,217.06666666666666,52.0
5727,803.8888888888889,218.94444444444446,41.0
5728,817.1851851851852,318.5925925925926,30.074074074074073
5729,816.2173913043479,274.39130434782606,31.217391304347824
5730,824.3125,357.1875,25.125
5731,778.125,331.5833333333333,63.333333333333336
5732,780.4848484848485,333.42424242424244,61.06060606060606
5733,783.56,330.56,58.4
5734,784.5806451612904,339.4193548387097,57.516129032258064
5735,786.4,293.5,56.333333333333336
5736,788.7878787878788,305.1212121212121,53.878787878787875
5737,791.0,290.2142857142857,51.714285714285715
5738,800.1875,404.0625,45.25
5739,797.6734693877551,352.9591836734694,46.10204081632653
5740,804.2666666666667,395.73333333333335,41.31111111111111
5741,799.4736842105264,302.7368421052632,44.63157894736842
5742,807.25,370.8863636363636,38.38636363636363
5743,796.4285714285714,216.61904761904762,46.714285714285715
5744,810.7,404.35,35.95
5745,805.0,306.88,40.28
5746,816.2272727272727,329.5,30.818181818181817
5747,816.6111111111111,303.72222222222223,30.77777777777778
5748,768.0,229.16666666666666,71.0
5749,773.0,221.92857142857142,67.0
5750,774.1666666666666,232.5,65.66666666666667
5751,779.1666666666666,285.3,61.3
5752,784.4705882352941,351.8235294117647,57.38235294117647
5753,781.4,256.0,59.52
5754,783.1428571428571,259.5,58.57142857142857
5755,786.1,219.1,56.0
5756,799.1538461538462,276.75,44.05769230769231
5757,795.5,211.5,48.0
5758,807.0909090909091,318.77272727272725,38.27272727272727
5759,817.04,384.84,30.2
5760,814.0,321.73333333333335,32.333333333333336
5761,813.9411764705883,315.4117647058824,32.411764705882355
5762,776.1923076923077,377.5769230769231,64.38461538461539
5763,766.6666666666666,221.66666666666666,73.0
5764,776.5625,327.125,63.8125
5765,770.9444444444445,229.72222222222223,68.38888888888889
5766,771.8421052631579,235.47368421052633,67.52631578947368
5767,780.2903225806451,295.7741935483871,60.645161290322584
5768,797.1724137931035,408.3103448275862,46.724137931034484
5769,791.0,320.6666666666667,51.666666666666664
5770,800.8,411.2,43.8
5771,794.2380952380952,303.7142857142857,48.80952380952381
5772,787.625,215.20833333333334,53.708333333333336
5773,798.2727272727273,213.0,45.09090909090909
5774,809.1111111111111,319.72222222222223,36.333333333333336
5775,809.4807692307693,286.3076923076923,34.82692307692308
5776,812.25,291.5,34.0
5777,814.3333333333334,301.3333333333333,33.0
5778,776.8636363636364,307.5,62.72727272727273
5779,780.75,341.6666666666667,59.708333333333336
5780,781.8571428571429,324.35714285714283,58.642857142857146
5781,790.45,334.2,52.2
5782,790.9230769230769,316.6923076923077,51.0
